ar;ItemNo;SalesQty;SalesAmountExclVat;SalesAmountInclVat;BF
2021;029718;175.000000;93863.710000;117329.637500;35453.710000
2021;025982;11.000000;519.200000;649.000000;215.680000
2020;027258;1.000000;399.200000;499.000000;94.580000
2022;005662;124.000000;10116.110000;12645.137500;5045.430000
2021;009623;28.000000;1137.600000;1422.000000;1079.520000
2022;009597;98.000000;13375.690000;16719.612500;7233.130000
2021;026050;507.000000;160811.800000;201014.750000;46741.170000
2023;016580;3.000000;1646.400000;2058.000000;-275.520000
2020;022439;6.000000;17277.600000;21597.000000;3326.880000
2024;045820;14.640000;4497.410000;5621.762500;370.690000
2021;021185;42.000000;3888.000000;4860.000000;1206.720000
2021;036924;10.000000;762.400000;953.000000;381.600000
2022;008138;1.000000;39.200000;49.000000;22.700000
2023;002479;31.000000;10780.800000;13476.000000;2001.070000
2023;028424;65.000000;16867.600000;21084.500000;6693.800000
2024;038547;5.000000;6956.000000;8695.000000;-108.400000
2024;025862;7.000000;1562.400000;1953.000000;-1174.040000
2024;024946;2.000000;4078.400000;5098.000000;642.480000
2022;021297;172.000000;86053.600000;107567.000000;36989.880000
2022;005566;51.000000;5439.200000;6799.000000;2121.520000
2022;025563;79.000000;4312.800000;5391.000000;2495.520000
2022;022258;21.000000;281.200000;351.500000;114.480000
2020;015690;61.000000;34103.240000;42629.050000;15769.960000
2023;026122;24.000000;1478.170000;1847.712500;647.250000
2020;017825;1.000000;55.200000;69.000000;-48.200000
2022;036827;224.000000;275555.850000;344444.812500;55379.810000
2023;019389;37.000000;5546.390000;6932.987500;1703.890000
2022;037660;321.000000;101452.250000;126815.312500;12070.710000
2022;034747;148.000000;4648.800000;5811.000000;1925.030000
2021;002640;16.000000;10328.800000;12911.000000;4669.000000
2023;020922;7.000000;212.000000;265.000000;80.920000
2021;026560;9.000000;194.400000;243.000000;80.160000
2023;034673;46.000000;5843.200000;7304.000000;1592.800000
2023;026560;47.000000;648.000000;810.000000;-74.290000
2024;019709;1.000000;119.200000;149.000000;36.720000
2023;006138;1.000000;327.200000;409.000000;141.680000
2020;015373;18.000000;16495.200000;20619.000000;1536.630000
2022;034707;95.000000;33382.400000;41728.000000;10025.200000
2022;041070;21.000000;350.400000;438.000000;150.060000
2021;015882;1174.000000;150889.400000;188611.750000;21485.600000
2021;012517;21.000000;10591.680000;13239.600000;3463.140000
2024;029793;.000000;.000000;.000000;.010000
2023;003470;1.000000;794.000000;992.500000;-171.120000
2021;026659;20.000000;60360.800000;75451.000000;7437.440000
2024;045200;2.000000;462.400000;578.000000;190.360000
2021;006157;8.000000;358.400000;448.000000;184.480000
2023;046880;1.000000;47.200000;59.000000;19.990000
2021;002921;21.000000;987.200000;1234.000000;422.720000
2021;008321;429.000000;20880.000000;26100.000000;3492.630000
2024;031358;1.000000;211.060000;263.825000;63.320000
2024;003446;6.000000;8635.200000;10794.000000;2106.720000
2022;003643;703.000000;35719.200000;44649.000000;2520.850000
2021;015453;36.000000;12518.800000;15648.500000;3099.310000
2021;031348;56.000000;6675.200000;8344.000000;2284.800000
2024;036827;26.000000;27459.200000;34324.000000;-3997.680000
2022;008938;2.000000;160.000000;200.000000;-1291.900000
2022;002561;30.000000;972.230000;1215.287500;445.330000
2020;020484;7.000000;162.400000;203.000000;87.920000
2021;021171;955.790000;245894.530000;307368.162500;81899.940000
2020;006841;100.000000;199855.200000;249819.000000;41487.200000
2021;000488;11.000000;432.000000;540.000000;227.370000
2020;004211;88.000000;4021.140000;5026.425000;1693.540000
2021;015467;34.000000;4888.800000;6111.000000;2052.090000
2021;003060;2.000000;49.600000;62.000000;4.800000
2021;031430;3.000000;290.730000;363.412500;113.640000
2022;002812;538.120000;155235.990000;194044.987500;58853.300000
2023;027781;10.000000;952.000000;1190.000000;484.600000
2021;022287;23.000000;859.200000;1074.000000;447.040000
2021;038352;4.000000;3356.800000;4196.000000;1126.000000
2022;031486;160.000000;21472.600000;26840.750000;8904.970000
2022;027780;66.000000;62509.890000;78137.362500;14101.090000
2023;041212;128.000000;997151.240000;1246439.050000;-139637.310000
2023;019398;1.000000;583.200000;729.000000;241.320000
2021;026391;7.000000;2765.030000;3456.287500;797.820000
2020;021268;11.000000;208.560000;260.700000;-173.360000
2023;002741;1.000000;178.400000;223.000000;45.510000
2022;003738;251.000000;5977.780000;7472.225000;2106.310000
2020;021936;120.000000;23481.400000;29351.750000;6391.450000
2023;025682;82.000000;13134.790000;16418.487500;5330.530000
2023;005834;9.000000;4784.800000;5981.000000;1112.240000
2021;019264;8.000000;1353.600000;1692.000000;420.800000
2021;005064;271.000000;10532.810000;13166.012500;3006.300000
2022;023496;7.000000;3914.400000;4893.000000;682.640000
2024;004141;2.000000;107.200000;134.000000;-1.320000
2023;039821;28.000000;27300.560000;34125.700000;-1988.980000
2024;017427;3.000000;316.800000;396.000000;77.130000
2023;039716;2.000000;2160.000000;2700.000000;-5589.720000
2021;031429;10.000000;1032.000000;1290.000000;441.700000
2022;002770;19.000000;1064.800000;1331.000000;724.320000
2022;021674;55.000000;5617.800000;7022.250000;2340.400000
2022;026316;2.000000;59.200000;74.000000;6.400000
2020;022554;2.000000;206.400000;258.000000;70.180000
2021;022396;10.000000;472.000000;590.000000;143.700000
2021;021937;261.000000;50509.220000;63136.525000;12522.920000
2023;005521;107.000000;17416.800000;21771.000000;5268.120000
2020;015706;1.000000;9.200000;11.500000;-9.840000
2020;001323;2956.000000;100395.990000;125494.987500;52506.600000
2020;025687;202.000000;15642.400000;19553.000000;5865.600000
2021;006636;130.140000;36678.360000;45847.950000;14463.170000
2023;025528;13.000000;2550.400000;3188.000000;734.790000
2022;040685;17.000000;1314.400000;1643.000000;544.980000
2023;021179;68.000000;20930.520000;26163.150000;8653.080000
2024;031342;34.000000;4868.800000;6086.000000;1634.720000
2024;045283;4.000000;6300.800000;7876.000000;1786.080000
2020;025841;4.000000;4077.600000;5097.000000;1851.040000
2022;019575;19.000000;21744.800000;27181.000000;3277.500000
2022;016581;97.288100;24191.220000;30239.025000;-2940.480000
2024;048816;1.000000;720.000000;900.000000;147.720000
2022;001463;61.000000;4290.030000;5362.537500;1368.810000
2020;026190;222.000000;43267.200000;54084.000000;17336.350000
2023;042436;35.000000;51046.400000;63808.000000;4141.800000
2020;002731;7.000000;661.600000;827.000000;330.580000
2021;003251;33.000000;3344.400000;4180.500000;1320.840000
2024;000713;3.000000;717.600000;897.000000;259.050000
2024;038440;1.870000;596.900000;746.125000;48.090000
2024;003738;7.000000;218.400000;273.000000;81.130000
2022;041253;56.000000;5060.000000;6325.000000;2378.720000
2022;030701;14.000000;722.800000;903.500000;-39.500000
2021;001185;29.000000;3193.600000;3992.000000;1990.980000
2024;027178;4.000000;1436.800000;1796.000000;207.200000
2021;006497;72.000000;31862.400000;39828.000000;7673.840000
2022;005598;131.000000;20808.800000;26011.000000;2271.840000
2020;008909;8.000000;1137.600000;1422.000000;200.210000
2022;031352;22.000000;1926.400000;2408.000000;659.640000
2023;045379;100.000000;640.000000;800.000000;138.000000
2020;008792;29.000000;1832.800000;2291.000000;893.130000
2020;021189;29.640000;7823.230000;9779.037500;2374.420000
2022;005873;73.000000;526792.000000;658490.000000;71355.800000
2023;022060;122.000000;55049.840000;68812.300000;16333.680000
2022;022153;7.000000;1114.400000;1393.000000;424.160000
2021;008129;288.000000;18237.460000;22796.825000;9865.300000
2020;014915;11.000000;3071.200000;3839.000000;701.120000
2021;021630;375.000000;23359.310000;29199.137500;13426.910000
2022;031272;5.000000;6196.000000;7745.000000;1225.600000
2023;043428;2.000000;16.000000;20.000000;1.180000
2020;006763;62.000000;27168.000000;33960.000000;4911.360000
2020;018391;3.000000;189.600000;237.000000;58.560000
2020;028825;196.000000;2936.000000;3670.000000;1618.880000
2021;022875;91.000000;6461.290000;8076.612500;3324.470000
2020;028106;20.000000;1424.000000;1780.000000;805.200000
2021;028345;3.000000;9597.600000;11997.000000;2877.600000
2022;001998;959.000000;241462.200000;301827.750000;93032.520000
2022;003824;477.000000;55797.810000;69747.262500;17754.470000
2023;040340;5.000000;1068.000000;1335.000000;-358.800000
2020;003469;6.000000;7377.600000;9222.000000;3009.600000
2020;000517;13.000000;1024.930000;1281.162500;346.720000
2023;046779;.000000;.000000;.000000;.000000
2024;004123;6.000000;484.800000;606.000000;106.560000
2022;026631;182.000000;71107.680000;88884.600000;37085.560000
2020;017638;.000000;.000000;.000000;.000000
2021;007743;1.000000;39.200000;49.000000;17.490000
2024;002772;1.000000;79.200000;99.000000;47.880000
2022;020894;31.000000;1684.800000;2106.000000;770.280000
2023;008129;172.000000;12036.880000;15046.100000;7102.460000
2022;006116;99.000000;5756.000000;7195.000000;2408.300000
2023;022138;20.000000;6384.000000;7980.000000;2217.570000
2020;006434;4.000000;316.800000;396.000000;174.280000
2021;003868;539.100000;577615.840000;722019.800000;185524.140000
2023;002431;29.000000;1240.800000;1551.000000;770.600000
2023;018672;-1.000000;-2399.200000;-2999.000000;-820.700000
2023;022280;6.000000;139.200000;174.000000;83.520000
2022;016554;137.000000;13923.230000;17404.037500;5259.030000
2021;028424;115.000000;27118.400000;33898.000000;11495.650000
2023;019851;29.000000;5289.600000;6612.000000;1785.240000
2023;008244;325.000000;25354.220000;31692.775000;10083.840000
2022;004693;3.000000;21.600000;27.000000;4.800000
2023;031287;2.000000;876.800000;1096.000000;92.480000
2022;022053;48.000000;13428.400000;16785.500000;5063.760000
2021;025594;129.000000;49186.600000;61483.250000;11631.430000
2022;004642;88.000000;4813.600000;6017.000000;-121.030000
2021;008060;3.000000;372.000000;465.000000;304.980000
2022;004824;81.000000;38577.600000;48222.000000;12898.940000
2021;018448;2.000000;142.400000;178.000000;80.800000
2022;008246;102.000000;13587.170000;16983.962500;4943.270000
2023;003660;195.000000;9072.800000;11341.000000;2439.840000
2024;047887;4.000000;732.800000;916.000000;223.920000
2021;002161;18.000000;2812.920000;3516.150000;895.560000
2021;024943;20.000000;11024.000000;13780.000000;3605.870000
2024;042844;2.000000;78.400000;98.000000;45.920000
2021;030973;6.000000;1099.200000;1374.000000;542.340000
2021;030919;13.000000;5948.800000;7436.000000;1431.950000
2021;030864;32.000000;115752.800000;144691.000000;27622.240000
2023;036864;30.000000;2584.000000;3230.000000;581.840000
2022;020383;55.000000;57876.000000;72345.000000;18606.280000
2021;007734;3.000000;93.600000;117.000000;43.800000
2020;013076;2.000000;710.400000;888.000000;294.600000
2021;005613;70.000000;11317.600000;14147.000000;3771.040000
2022;026501;1.000000;9600.000000;12000.000000;1734.000000
2023;020438;67.000000;248422.040000;310527.550000;35536.520000
2021;027466;69.000000;1408.400000;1760.500000;432.920000
2023;038594;130.320000;24471.360000;30589.200000;4216.180000
2022;007025;3.000000;477.600000;597.000000;359.280000
2021;018636;1.000000;37.600000;47.000000;5.700000
2020;024850;98.000000;29994.900000;37493.625000;6882.200000
2021;006002;30.000000;1386.400000;1733.000000;635.480000
2021;019394;7.000000;2234.400000;2793.000000;856.100000
2023;027850;103.000000;3183.200000;3979.000000;913.080000
2024;006061;8.000000;4512.000000;5640.000000;1812.480000
2023;022087;12.000000;57494.400000;71868.000000;-17256.000000
2024;008381;6.000000;523.200000;654.000000;209.220000
2022;021995;46.000000;772.800000;966.000000;437.000000
2022;002819;75.130000;96609.570000;120761.962500;45678.690000
2022;028186;23.000000;452.640000;565.800000;185.680000
2022;003272;38.000000;2705.600000;3382.000000;1074.260000
2020;019734;36.000000;2344.800000;2931.000000;789.840000
2021;018658;5.000000;1512.800000;1891.000000;348.600000
2020;021078;12.000000;69995.800000;87494.750000;16867.480000
2023;039002;10.000000;1480.460000;1850.575000;411.140000
2023;027616;27.000000;31643.000000;39553.750000;7431.550000
2021;026665;6.000000;8811.200000;11014.000000;2971.520000
2022;002444;3.000000;76.000000;95.000000;18.640000
2023;021497;413.000000;67132.980000;83916.225000;32578.190000
2021;006711;148.000000;44906.200000;56132.750000;10895.160000
2023;001102;15.000000;1044.000000;1305.000000;474.720000
2024;024890;1.000000;175.200000;219.000000;73.740000
2021;019741;13.000000;17669.600000;22087.000000;4026.300000
2020;002458;38.000000;11328.140000;14160.175000;4045.090000
2021;031377;12.000000;470.400000;588.000000;188.160000
2024;004152;1.000000;3815.200000;4769.000000;967.480000
2020;001201;97.000000;6120.090000;7650.112500;2143.170000
2021;016143;124.680000;137460.630000;171825.787500;47726.140000
2020;003460;17.000000;5234.400000;6543.000000;1230.400000
2021;021924;3.000000;438.400000;548.000000;144.700000
2022;023260;87.000000;5851.200000;7314.000000;2969.760000
2023;010200;15.000000;2628.000000;3285.000000;674.550000
2021;006430;149.000000;16875.200000;21094.000000;7587.700000
2023;027294;85.000000;7694.400000;9618.000000;2938.830000
2020;000318;15.000000;2148.000000;2685.000000;874.200000
2024;015632;24.000000;8144.000000;10180.000000;1169.120000
2022;015669;100.000000;15928.000000;19910.000000;5578.600000
2020;021882;56.000000;11062.400000;13828.000000;4206.320000
2020;022351;64.000000;42572.800000;53216.000000;-8678.400000
2022;008086;2.000000;20.800000;26.000000;2.880000
2022;029670;47.000000;49454.470000;61818.087500;4053.980000
2022;017409;13.000000;3149.600000;3937.000000;948.830000
2023;015539;33.000000;30816.000000;38520.000000;4155.700000
2020;008873;5.000000;7756.000000;9695.000000;1699.400000
2022;006582;1237.950000;163491.080000;204363.850000;-64601.210000
2023;019435;1.000000;303.200000;379.000000;57.100000
2024;021667;2.000000;318.400000;398.000000;122.460000
2020;021974;139.000000;5574.030000;6967.537500;3151.530000
2021;006986;1.000000;1759.200000;2199.000000;255.040000
2020;026108;36.000000;3139.200000;3924.000000;1040.030000
2023;022141;21.000000;2818.160000;3522.700000;957.490000
2022;021207;1.000000;71.200000;89.000000;30.880000
2022;025811;81.000000;36334.200000;45417.750000;7850.360000
2022;005775;67.650000;5175.860000;6469.825000;-3461.700000
2020;019409;116.000000;294380.600000;367975.750000;-4643.400000
2021;018424;4.000000;1439.200000;1799.000000;-3233.440000
2021;034445;5.000000;8396.000000;10495.000000;2422.300000
2022;015287;2.000000;188.800000;236.000000;31.020000
2022;003664;1032.000000;110384.000000;137980.000000;2790.400000
2020;002803;531.171000;88726.780000;110908.475000;27283.070000
2024;000628;2.000000;78.400000;98.000000;34.320000
2023;023003;9.000000;384.000000;480.000000;-61.410000
2020;024979;8.000000;121.600000;152.000000;64.480000
2024;038486;8.000000;192.000000;240.000000;5.040000
2024;017801;3.000000;4093.600000;5117.000000;1156.480000
2022;019572;1.000000;159.600000;199.500000;-24.740000
2023;040433;11.000000;1864.000000;2330.000000;550.290000
2023;045290;4.000000;1564.800000;1956.000000;432.640000
2023;025581;20.000000;2824.800000;3531.000000;1183.200000
2021;017806;59.000000;82632.800000;103291.000000;8368.960000
2021;022109;4.000000;796.800000;996.000000;380.120000
2023;043381;2.000000;158.400000;198.000000;62.140000
2021;002603;24.000000;832.000000;1040.000000;356.360000
2021;002618;56.000000;4435.200000;5544.000000;1363.600000
2021;012404;3.000000;1653.600000;2067.000000;849.120000
2023;003737;66.000000;2059.200000;2574.000000;854.020000
2023;026269;8.000000;697.600000;872.000000;341.920000
2024;026172;20.840000;9152.930000;11441.162500;2111.060000
2023;048675;2.000000;40.000000;50.000000;14.480000
2021;020355;29.000000;88458.400000;110573.000000;43812.960000
2023;039048;7.000000;2235.600000;2794.500000;1258.610000
2023;005793;103.000000;5928.000000;7410.000000;1866.660000
2022;000637;96.000000;924.640000;1155.800000;425.200000
2022;041476;274.000000;5187.200000;6484.000000;2375.960000
2020;006394;854.000000;39884.330000;49855.412500;22925.210000
2022;028167;9.000000;485.600000;607.000000;336.480000
2023;021937;276.000000;53963.200000;67454.000000;11801.440000
2024;005336;1.000000;60.000000;75.000000;-11.680000
2022;039741;15.000000;2748.000000;3435.000000;-27.880000
2023;002834;5.000000;316.000000;395.000000;171.000000
2022;012671;1.000000;239.200000;299.000000;99.470000
2023;002652;23.000000;8073.070000;10091.337500;2935.910000
2022;018351;20.000000;1916.800000;2396.000000;793.760000
2023;020050;377.000000;8556.540000;10695.675000;6123.120000
2023;048198;5.000000;1196.000000;1495.000000;426.500000
